20100121100941R:A1510,0 15,  00000066, 9, 0, 0, 0
20100121100946R:A1503,0 15,  00000066, 0, 0
20100121100946S:A1503,0015,  00000066,01,00
20100121100952R:U1500,0 15,  00000066, 0
20100121100952S:U1500,0 15,  00000066,00
20100121100954R:A1504,0 15,  00000066, 0, 0
20100121101224R:A1501,0 15,  00000090,0, 0
20100121101224R:A1510,0 15,  00000090, 1, 0, 0, 0
20100121101233R:A1510,0 15,  00000090, 9, 0, 0, 0
20100121101238R:A1503,0 15,  00000090, 0, 0
20100121101238S:A1503,0015,  00000090,01,00
20100121101244R:U1500,0 15,  00000090, 0
20100121101244S:U1500,0 15,  00000090,00
20100121101247R:A1504,0 15,  00000090, 0, 0
20100121101332S:A1500,0015,  00001033,1, 0,00
20100121101345S:A1500,0015,  00000096,1, 0,00
20100121101400S:A1500,0015,  00000086,1, 0,00
20100121101418S:A1500,0015,  00000151,1, 0,00
20100121101434S:A1500,0015,  00001131,1, 0,00
20100121101450S:A1500,0015,  00001148,1, 0,00
20100121101508S:A1500,0015,  00000167,1, 0,00
20100121101524S:A1500,0015,  00001193,1, 0,00
20100121101538S:A1500,0015,  00001297,1, 0,00
20100121101549S:A1500,0015,  00000063,1, 0,00
20100121101834S:A1500,0015,  00000121,1, 0,00
20100121101846S:A1500,0015,  00001047,1, 0,00
20100121101905S:A1500,0015,  00001133,1, 0,00
20100121101917S:A1500,0015,  00001007,1, 0,00
20100121101928S:A1500,0015,  00000100,1, 0,00
20100121101947S:A1500,0015,  00001267,1, 0,00
20100121102002R:A1501,0 15,  00000158,0, 0
20100121102002R:A1510,0 15,  00000158, 1, 0, 0, 0
20100121102011R:A1510,0 15,  00000158, 9, 0, 0, 0
20100121102016R:A1503,0 15,  00000158, 0, 0
20100121102016S:A1503,0015,  00000158,01,00
20100121102021R:A1501,0 15,  00000091,0, 0
20100121102021R:A1510,0 15,  00000091, 1, 0, 1, 0
20100121102030R:A1510,0 15,  00000091, 9, 0, 1, 0
20100121102032R:U1500,0 15,  00000158, 0
20100121102032S:U1500,0 15,  00000158,00
20100121102041R:A1504,0 15,  00000158, 0, 0
20100121102041R:A1503,0 15,  00000091, 0, 0
20100121102042S:A1503,0015,  00000091,01,00
20100121102048R:U1500,0 15,  00000091, 0
20100121102048S:U1500,0 15,  00000091,00
20100121102108R:A1504,0 15,  00000091, 0, 0
20100121102418S:A1500,0015,  00000073,1, 0,00
20100121102430S:A1500,0015,  00001224,1, 0,00
20100121102821R:A1501,0 15,  00001033,0, 0
20100121102821R:A1510,0 15,  00001033, 1, 0, 0, 0
20100121102830R:A1510,0 15,  00001033, 9, 0, 0, 0
20100121102835R:A1503,0 15,  00001033, 0, 0
20100121102835S:A1503,0015,  00001033,01,00
20100121102837R:A1501,0 15,  00000086,0, 0
20100121102838R:A1510,0 15,  00000086, 1, 0, 1, 0
20100121102847R:A1510,0 15,  00000086, 9, 0, 1, 0
20100121102849R:U1500,0 15,  00001033, 0
20100121102849S:U1500,0 15,  00001033,00
20100121102858R:A1504,0 15,  00001033, 0, 0
20100121102858R:A1503,0 15,  00000086, 0, 0
20100121102858S:A1503,0015,  00000086,01,00
20100121102904R:U1500,0 15,  00000086, 0
20100121102904S:U1500,0 15,  00000086,00
20100121102924S:A1500,0015,  00001223,1, 0,00
20100121102936S:A1500,0015,  00001112,1, 0,00
20100121102938R:A1504,0 15,  00000086, 0, 0
20100121102950R:A1501,0 15,  00000167,0, 0
20100121102950R:A1510,0 15,  00000167, 1, 0, 0, 0
20100121102959R:A1510,0 15,  00000167, 9, 0, 0, 0
20100121103003R:A1503,0 15,  00000167, 0, 0
20100121103004S:A1503,0015,  00000167,01,00
20100121103007R:A1501,0 15,  00001131,0, 0
20100121103007R:A1510,0 15,  00001131, 1, 0, 1, 0
20100121103016R:A1510,0 15,  00001131, 9, 0, 1, 0
20100121103018R:U1500,0 15,  00000167, 0
20100121103018S:U1500,0 15,  00000167,00
20100121103027R:A1504,0 15,  00000167, 0, 0
20100121103027R:A1503,0 15,  00001131, 0, 0
20100121103028S:A1503,0015,  00001131,01,00
20100121103033R:U1500,0 15,  00001131, 0
20100121103033S:U1500,0 15,  00001131,00
20100121103107R:A1504,0 15,  00001131, 0, 0
20100121103119R:A1501,0 15,  00001193,0, 0
20100121103119R:A1510,0 15,  00001193, 1, 0, 0, 0
20100121103128R:A1510,0 15,  00001193, 9, 0, 0, 0
20100121103133R:A1503,0 15,  00001193, 0, 0
20100121103133S:A1503,0015,  00001193,01,00
20100121103141R:A1501,0 15,  00001297,0, 0
20100121103141R:A1510,0 15,  00001297, 1, 0, 1, 0
20100121103150R:A1510,0 15,  00001297, 9, 0, 1, 0
20100121103152R:U1500,0 15,  00001193, 0
20100121103152S:U1500,0 15,  00001193,00
20100121103201R:A1504,0 15,  00001193, 0, 0
20100121103201R:A1503,0 15,  00001297, 0, 0
20100121103202S:A1503,0015,  00001297,01,00
20100121103207R:U1500,0 15,  00001297, 0
20100121103207S:U1500,0 15,  00001297,00
20100121103241R:A1504,0 15,  00001297, 0, 0
20100121103253R:A1501,0 15,  00000096,0, 0
20100121103253R:A1510,0 15,  00000096, 1, 0, 0, 0
20100121103302R:A1510,0 15,  00000096, 9, 0, 0, 0
20100121103306R:A1503,0 15,  00000096, 0, 0
20100121103307S:A1503,0015,  00000096,01,00
20100121103314R:A1501,0 15,  00000151,0, 0
20100121103314R:A1510,0 15,  00000151, 1, 0, 1, 0
20100121103318S:A1500,0015,  00001129,1, 0,00
20100121103323R:A1510,0 15,  00000151, 9, 0, 1, 0
20100121103325R:U1500,0 15,  00000096, 0
20100121103325S:U1500,0 15,  00000096,00
20100121103334R:A1504,0 15,  00000096, 0, 0
20100121103334R:A1503,0 15,  00000151, 0, 0
20100121103335S:A1503,0015,  00000151,01,00
20100121103340R:U1500,0 15,  00000151, 0
20100121103340S:U1500,0 15,  00000151,00
20100121103414R:A1504,0 15,  00000151, 0, 0
20100121103426R:A1501,0 15,  00001148,0, 0
20100121103426R:A1510,0 15,  00001148, 1, 0, 0, 0
20100121103435R:A1510,0 15,  00001148, 9, 0, 0, 0
20100121103440R:A1503,0 15,  00001148, 0, 0
20100121103440S:A1503,0015,  00001148,01,00
20100121103443R:A1501,0 15,  00000063,0, 0
20100121103443R:A1510,0 15,  00000063, 1, 0, 1, 0
20100121103452R:A1510,0 15,  00000063, 9, 0, 1, 0
20100121103454R:U1500,0 15,  00001148, 0
20100121103454S:U1500,0 15,  00001148,00
20100121103503R:A1504,0 15,  00001148, 0, 0
20100121103503R:A1503,0 15,  00000063, 0, 0
20100121103504S:A1503,0015,  00000063,01,00
20100121103510R:U1500,0 15,  00000063, 0
20100121103510S:U1500,0 15,  00000063,00
20100121103543R:A1504,0 15,  00000063, 0, 0
20100121103812R:A1501,0 15,  00001007,0, 0
20100121103812R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121103821R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121103826R:A1503,0 15,  00001007, 0, 0
20100121103826S:A1503,0015,  00001007,01,00
20100121103828R:A1501,0 15,  00000100,0, 0
20100121103829R:A1510,0 15,  00000100, 1, 0, 1, 0
20100121103838R:A1510,0 15,  00000100, 9, 0, 1, 0
20100121103840R:U1500,0 15,  00001007, 0
20100121103840S:U1500,0 15,  00001007,00
20100121103849R:A1504,0 15,  00001007, 0, 0
20100121103849R:A1503,0 15,  00000100, 0, 0
20100121103850S:A1503,0015,  00000100,01,00
20100121103855R:U1500,0 15,  00000100, 0
20100121103855S:U1500,0 15,  00000100,00
20100121103929R:A1504,0 15,  00000100, 0, 0
20100121103940R:A1501,0 15,  00001267,0, 0
20100121103940R:A1510,0 15,  00001267, 1, 0, 0, 0
20100121103949R:A1510,0 15,  00001267, 9, 0, 0, 0
20100121103954R:A1503,0 15,  00001267, 0, 0
20100121103954S:A1503,0015,  00001267,01,00
20100121104000R:U1500,0 15,  00001267, 0
20100121104000S:U1500,0 15,  00001267,00
20100121104009R:A1504,0 15,  00001267, 0, 0
20100121104021R:A1501,0 15,  00000121,0, 0
20100121104021R:A1510,0 15,  00000121, 1, 0, 0, 0
20100121104030R:A1510,0 15,  00000121, 9, 0, 0, 0
20100121104034R:A1503,0 15,  00000121, 0, 0
20100121104034S:A1503,0015,  00000121,01,00
20100121104041R:A1501,0 15,  00001047,0, 0
20100121104041R:A1510,0 15,  00001047, 1, 0, 1, 0
20100121104050R:A1510,0 15,  00001047, 9, 0, 1, 0
20100121104052R:U1500,0 15,  00000121, 0
20100121104052S:U1500,0 15,  00000121,00
20100121104102R:A1504,0 15,  00000121, 0, 0
20100121104102R:A1503,0 15,  00001047, 0, 0
20100121104102S:A1503,0015,  00001047,01,00
20100121104108R:U1500,0 15,  00001047, 0
20100121104108S:U1500,0 15,  00001047,00
20100121104141R:A1504,0 15,  00001047, 0, 0
20100121104153R:A1501,0 15,  00001133,0, 0
20100121104153R:A1510,0 15,  00001133, 1, 0, 0, 0
20100121104157S:A1500,0015,  00000148,1, 0,00
20100121104202R:A1510,0 15,  00001133, 9, 0, 0, 0
20100121104207R:A1503,0 15,  00001133, 0, 0
20100121104207S:A1503,0015,  00001133,01,00
20100121104214R:A1501,0 15,  00000073,0, 0
20100121104214R:A1510,0 15,  00000073, 1, 0, 1, 0
20100121104223R:A1510,0 15,  00000073, 9, 0, 1, 0
20100121104224S:A1500,0015,  00000179,1, 0,00
20100121104225R:U1500,0 15,  00001133, 0
20100121104225S:U1500,0 15,  00001133,00
20100121104234R:A1504,0 15,  00001133, 0, 0
20100121104235R:A1503,0 15,  00000073, 0, 0
20100121104247R:A1501,0 15,  00001224,0, 0
20100121104247R:A1510,0 15,  00001224, 1, 0, 1, 0
20100121104256R:A1510,0 15,  00001224, 9, 0, 1, 0
20100121104300S:A1503,0015,  00000073,01,00
20100121104305R:U1500,0 15,  00000073, 0
20100121104305S:U1500,0 15,  00000073,00
20100121104314R:A1504,0 15,  00000073, 0, 0
20100121104314R:A1503,0 15,  00001224, 0, 0
20100121104344S:A1503,0015,  00001224,01,00
20100121104350R:U1500,0 15,  00001224, 0
20100121104350S:U1500,0 15,  00001224,00
20100121104354R:A1504,0 15,  00001224, 0, 0
20100121104657S:A1500,0015,  00001285,1, 0,00
20100121104712S:A1500,0015,  00001189,1, 0,00
20100121104738S:A1500,0015,  00000083,1, 0,00
20100121105104R:A1501,0 15,  00001223,0, 0
20100121105104R:A1510,0 15,  00001223, 1, 0, 0, 0
20100121105113R:A1510,0 15,  00001223, 9, 0, 0, 0
20100121105118R:A1503,0 15,  00001223, 0, 0
20100121105118S:A1503,0015,  00001223,01,00
20100121105127R:A1501,0 15,  00001112,0, 0
20100121105128R:A1510,0 15,  00001112, 1, 0, 1, 0
20100121105133R:U1500,0 15,  00001223, 0
20100121105133S:U1500,0 15,  00001223,00
20100121105136R:A1504,0 15,  00001223, 0, 0
20100121105137R:A1510,0 15,  00001112, 9, 0, 0, 0
20100121105144R:A1503,0 15,  00001112, 0, 0
20100121105144S:A1503,0015,  00001112,01,00
20100121105149R:A1501,0 15,  00001129,0, 0
20100121105149R:A1510,0 15,  00001129, 1, 0, 1, 0
20100121105158R:A1510,0 15,  00001129, 9, 0, 1, 0
20100121105200R:U1500,0 15,  00001112, 0
20100121105200S:U1500,0 15,  00001112,00
20100121105216R:A1504,0 15,  00001112, 0, 0
20100121105216R:A1503,0 15,  00001129, 0, 0
20100121105216S:A1503,0015,  00001129,01,00
20100121105222R:U1500,0 15,  00001129, 0
20100121105222S:U1500,0 15,  00001129,00
20100121105255R:A1504,0 15,  00001129, 0, 0
20100121105310S:A1500,0015,  00000041,1, 0,00
20100121105727S:A1500,0015,  00000141,1, 0,00
20100121105808R:A1501,0 15,  00001285,0, 0
20100121105808R:A1510,0 15,  00001285, 1, 0, 0, 0
20100121105817R:A1510,0 15,  00001285, 9, 0, 0, 0
20100121105822R:A1503,0 15,  00001285, 0, 0
20100121105822S:A1503,0015,  00001285,01,00
20100121105828R:U1500,0 15,  00001285, 0
20100121105828S:U1500,0 15,  00001285,00
20100121105831R:A1504,0 15,  00001285, 0, 0
20100121110100R:A1501,0 15,  00000148,0, 0
20100121110100R:A1510,0 15,  00000148, 1, 0, 0, 0
20100121110109R:A1510,0 15,  00000148, 9, 0, 0, 0
20100121110114R:A1503,0 15,  00000148, 0, 0
20100121110114S:A1503,0015,  00000148,01,00
20100121110121R:A1501,0 15,  00000179,0, 0
20100121110121R:A1510,0 15,  00000179, 1, 0, 1, 0
20100121110130R:A1510,0 15,  00000179, 9, 0, 1, 0
20100121110132R:U1500,0 15,  00000148, 0
20100121110132S:U1500,0 15,  00000148,00
20100121110142R:A1504,0 15,  00000148, 0, 0
20100121110142R:A1503,0 15,  00000179, 0, 0
20100121110142S:A1503,0015,  00000179,01,00
20100121110148R:U1500,0 15,  00000179, 0
20100121110148S:U1500,0 15,  00000179,00
20100121110201S:A1500,0015,  00001130,1, 0,00
20100121110221R:A1504,0 15,  00000179, 0, 0
20100121110233R:A1501,0 15,  00001189,0, 0
20100121110233R:A1510,0 15,  00001189, 1, 0, 0, 0
20100121110242R:A1510,0 15,  00001189, 9, 0, 0, 0
20100121110247R:A1503,0 15,  00001189, 0, 0
20100121110247S:A1503,0015,  00001189,01,00
20100121110255R:A1501,0 15,  00000083,0, 0
20100121110255R:A1510,0 15,  00000083, 1, 0, 1, 0
20100121110304R:A1510,0 15,  00000083, 9, 0, 1, 0
20100121110306R:U1500,0 15,  00001189, 0
20100121110306S:U1500,0 15,  00001189,00
20100121110315R:A1504,0 15,  00001189, 0, 0
20100121110315R:A1503,0 15,  00000083, 0, 0
20100121110316S:A1503,0015,  00000083,01,00
20100121110322R:U1500,0 15,  00000083, 0
20100121110322S:U1500,0 15,  00000083,00
20100121110348R:A1504,0 15,  00000083, 0, 0
20100121110407R:A1501,0 15,  00000041,0, 0
20100121110407R:A1510,0 15,  00000041, 1, 0, 0, 0
20100121110416R:A1510,0 15,  00000041, 9, 0, 0, 0
20100121110420R:A1503,0 15,  00000041, 0, 0
20100121110421S:A1503,0015,  00000041,01,00
20100121110426R:U1500,0 15,  00000041, 0
20100121110426S:U1500,0 15,  00000041,00
20100121110429R:A1504,0 15,  00000041, 0, 0
20100121110454S:A1500,0015,  00001221,1, 0,00
20100121110506S:A1500,0015,  00000092,1, 0,00
20100121110717S:A1500,0015,  00001027,1, 0,00
20100121111028R:A1501,0 15,  00000141,0, 0
20100121111028R:A1510,0 15,  00000141, 1, 0, 0, 0
20100121111037R:A1510,0 15,  00000141, 9, 0, 0, 0
20100121111041R:A1503,0 15,  00000141, 0, 0
20100121111042S:A1503,0015,  00000141,01,00
20100121111047R:U1500,0 15,  00000141, 0
20100121111047S:U1500,0 15,  00000141,00
20100121111050R:A1504,0 15,  00000141, 0, 0
20100121111610R:A1501,0 15,  00001221,0, 0
20100121111610R:A1510,0 15,  00001221, 1, 0, 0, 0
20100121111619R:A1510,0 15,  00001221, 9, 0, 0, 0
20100121111624R:A1503,0 15,  00001221, 0, 0
20100121111624S:A1503,0015,  00001221,01,00
20100121111630R:U1500,0 15,  00001221, 0
20100121111630S:U1500,0 15,  00001221,00
20100121111632R:A1504,0 15,  00001221, 0, 0
20100121111742S:A1500,0015,  00001200,1, 0,00
20100121111816S:A1500,0015,  00000090,1, 0,00
20100121111938R:A1501,0 15,  00001130,0, 0
20100121111938R:A1510,0 15,  00001130, 1, 0, 0, 0
20100121111947R:A1510,0 15,  00001130, 9, 0, 0, 0
20100121111951R:A1503,0 15,  00001130, 0, 0
20100121111951S:A1503,0015,  00001130,01,00
20100121111958R:A1501,0 15,  00000092,0, 0
20100121111959R:A1510,0 15,  00000092, 1, 0, 1, 0
20100121112008R:A1510,0 15,  00000092, 9, 0, 1, 0
20100121112010R:U1500,0 15,  00001130, 0
20100121112010S:U1500,0 15,  00001130,00
20100121112019R:A1504,0 15,  00001130, 0, 0
20100121112019R:A1503,0 15,  00000092, 0, 0
20100121112020S:A1503,0015,  00000092,01,00
20100121112022S:A1500,0015,  00000134,1, 0,00
20100121112025R:U1500,0 15,  00000092, 0
20100121112025S:U1500,0 15,  00000092,00
20100121112035S:A1500,0015,  00000066,1, 0,00
20100121112045R:A1504,0 15,  00000092, 0, 0
20100121112057R:A1501,0 15,  00001027,0, 0
20100121112058R:A1510,0 15,  00001027, 1, 0, 0, 0
20100121112107R:A1510,0 15,  00001027, 9, 0, 0, 0
20100121112111R:A1503,0 15,  00001027, 0, 0
20100121112111S:A1503,0015,  00001027,01,00
20100121112117R:U1500,0 15,  00001027, 0
20100121112117S:U1500,0 15,  00001027,00
20100121112120R:A1504,0 15,  00001027, 0, 0
20100121112920R:A1501,0 15,  00001200,0, 0
20100121112920R:A1510,0 15,  00001200, 1, 0, 0, 0
20100121112929R:A1510,0 15,  00001200, 9, 0, 0, 0
20100121112933R:A1503,0 15,  00001200, 0, 0
20100121112934S:A1503,0015,  00001200,01,00
20100121112937R:A1501,0 15,  00000090,0, 0
20100121112937R:A1510,0 15,  00000090, 1, 0, 1, 0
20100121112946R:A1510,0 15,  00000090, 9, 0, 1, 0
20100121112948R:U1500,0 15,  00001200, 0
20100121112948S:U1500,0 15,  00001200,00
20100121112954S:A1500,0015,  00000053,1, 0,00
20100121112957R:A1504,0 15,  00001200, 0, 0
20100121112958R:A1503,0 15,  00000090, 0, 0
20100121112958S:A1503,0015,  00000090,01,00
20100121113004R:U1500,0 15,  00000090, 0
20100121113004S:U1500,0 15,  00000090,00
20100121113006S:A1500,0015,  00000063,1, 0,00
20100121113037R:A1504,0 15,  00000090, 0, 0
20100121113142R:A1501,0 15,  00000134,0, 0
20100121113142R:A1510,0 15,  00000134, 1, 0, 0, 0
20100121113151R:A1510,0 15,  00000134, 9, 0, 0, 0
20100121113155R:A1503,0 15,  00000134, 0, 0
20100121113155S:A1503,0015,  00000134,01,00
20100121113205R:A1501,0 15,  00000066,0, 0
20100121113205R:A1510,0 15,  00000066, 1, 0, 1, 0
20100121113211R:U1500,0 15,  00000134, 0
20100121113211S:U1500,0 15,  00000134,00
20100121113214R:A1504,0 15,  00000134, 0, 0
20100121113214R:A1510,0 15,  00000066, 9, 0, 0, 0
20100121113221R:A1503,0 15,  00000066, 0, 0
20100121113222S:A1503,0015,  00000066,01,00
20100121113227R:U1500,0 15,  00000066, 0
20100121113227S:U1500,0 15,  00000066,00
20100121113247R:A1504,0 15,  00000066, 0, 0
20100121113402S:A1500,0015,  00001016,1, 0,00
20100121113633S:A1500,0015,  00001131,1, 0,00
20100121114052R:A1501,0 15,  00000063,0, 0
20100121114052R:A1510,0 15,  00000063, 1, 0, 0, 0
20100121114101R:A1510,0 15,  00000063, 9, 0, 0, 0
20100121114105R:A1503,0 15,  00000063, 0, 0
20100121114106S:A1503,0015,  00000063,01,00
20100121114112R:A1501,0 15,  00000053,0, 0
20100121114112R:A1510,0 15,  00000053, 1, 0, 1, 0
20100121114117S:A1500,0015,  00000167,1, 0,00
20100121114121R:A1510,0 15,  00000053, 9, 0, 1, 0
20100121114123R:U1500,0 15,  00000063, 0
20100121114123S:U1500,0 15,  00000063,00
20100121114132R:A1504,0 15,  00000063, 0, 0
20100121114132R:A1503,0 15,  00000053, 0, 0
20100121114133S:A1503,0015,  00000053,01,00
20100121114139R:U1500,0 15,  00000053, 0
20100121114139S:U1500,0 15,  00000053,00
20100121114154R:A1504,0 15,  00000053, 0, 0
20100121114206S:A1500,0015,  00000151,1, 0,00
20100121114352S:A1500,0015,  00001148,1, 0,00
20100121114909R:A1501,0 15,  00001131,0, 0
20100121114909R:A1510,0 15,  00001131, 1, 0, 0, 0
20100121114918R:A1510,0 15,  00001131, 9, 0, 0, 0
20100121114922R:A1503,0 15,  00001131, 0, 0
20100121114923S:A1503,0015,  00001131,01,00
20100121114928R:U1500,0 15,  00001131, 0
20100121114928S:U1500,0 15,  00001131,00
20100121114931R:A1504,0 15,  00001131, 0, 0
20100121114944R:A1501,0 15,  00001016,0, 0
20100121114944R:A1510,0 15,  00001016, 1, 0, 0, 0
20100121114953R:A1510,0 15,  00001016, 9, 0, 0, 0
20100121114958R:A1503,0 15,  00001016, 0, 0
20100121114958S:A1503,0015,  00001016,01,00
20100121115004R:U1500,0 15,  00001016, 0
20100121115004S:U1500,0 15,  00001016,00
20100121115011R:A1504,0 15,  00001016, 0, 0
20100121115105S:A1500,0015,  00001007,1, 0,00
20100121115130S:A1500,0015,  00000005,1, 0,00
20100121115142S:A1500,0015,  00001158,1, 0,00
20100121115343S:A1500,0015,  00000036,1, 0,00
20100121115720S:A1500,0015,  00001020,1, 0,00
20100121115812S:A1500,0015,  00000192,1, 0,00
20100121115935R:A1501,0 15,  00000167,0, 0
20100121115936R:A1510,0 15,  00000167, 1, 0, 0, 0
20100121115945R:A1510,0 15,  00000167, 9, 0, 0, 0
20100121115949R:A1503,0 15,  00000167, 0, 0
20100121115949S:A1503,0015,  00000167,01,00
20100121115952R:A1501,0 15,  00000151,0, 0
20100121115952R:A1510,0 15,  00000151, 1, 0, 1, 0
20100121120001R:A1510,0 15,  00000151, 9, 0, 1, 0
20100121120003R:U1500,0 15,  00000167, 0
20100121120003S:U1500,0 15,  00000167,00
20100121120012R:A1504,0 15,  00000167, 0, 0
20100121120012R:A1503,0 15,  00000151, 0, 0
20100121120013S:A1503,0015,  00000151,01,00
20100121120018R:U1500,0 15,  00000151, 0
20100121120018S:U1500,0 15,  00000151,00
20100121120045R:A1504,0 15,  00000151, 0, 0
20100121120057R:A1501,0 15,  00001148,0, 0
20100121120057R:A1510,0 15,  00001148, 1, 0, 0, 0
20100121120106R:A1510,0 15,  00001148, 9, 0, 0, 0
20100121120110R:A1503,0 15,  00001148, 0, 0
20100121120111S:A1503,0015,  00001148,01,00
20100121120116R:U1500,0 15,  00001148, 0
20100121120116S:U1500,0 15,  00001148,00
20100121120125R:A1504,0 15,  00001148, 0, 0
20100121120323R:A1501,0 15,  00000005,0, 0
20100121120323R:A1510,0 15,  00000005, 1, 0, 0, 0
20100121120332R:A1510,0 15,  00000005, 9, 0, 0, 0
20100121120336R:A1503,0 15,  00000005, 0, 0
20100121120337S:A1503,0015,  00000005,01,00
20100121120343R:U1500,0 15,  00000005, 0
20100121120343S:U1500,0 15,  00000005,00
20100121120345R:A1504,0 15,  00000005, 0, 0
20100121120405S:A1500,0015,  00000098,1, 0,00
20100121120430R:A1501,0 15,  00000036,0, 0
20100121120430R:A1510,0 15,  00000036, 1, 0, 0, 0
20100121120439R:A1510,0 15,  00000036, 9, 0, 0, 0
20100121120443R:A1503,0 15,  00000036, 0, 0
20100121120444S:A1503,0015,  00000036,01,00
20100121120449R:U1500,0 15,  00000036, 0
20100121120449S:U1500,0 15,  00000036,00
20100121120452R:A1504,0 15,  00000036, 0, 0
20100121120455S:A1500,0015,  00001284,1, 0,00
20100121120910R:A1501,0 15,  00001007,0, 0
20100121120910R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121120919R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121120924R:A1503,0 15,  00001007, 0, 0
20100121120924S:A1503,0015,  00001007,01,00
20100121120927R:A1501,0 15,  00001158,0, 0
20100121120927R:A1510,0 15,  00001158, 1, 0, 1, 0
20100121120936R:A1510,0 15,  00001158, 9, 0, 1, 0
20100121120938R:U1500,0 15,  00001007, 0
20100121120938S:U1500,0 15,  00001007,00
20100121120947R:A1504,0 15,  00001007, 0, 0
20100121120947R:A1503,0 15,  00001158, 0, 0
20100121120948S:A1503,0015,  00001158,01,00
20100121120954R:U1500,0 15,  00001158, 0
20100121120954S:U1500,0 15,  00001158,00
20100121121027R:A1504,0 15,  00001158, 0, 0
20100121121217R:A1501,0 15,  00001020,0, 0
20100121121218R:A1510,0 15,  00001020, 1, 0, 0, 0
20100121121227R:A1510,0 15,  00001020, 9, 0, 0, 0
20100121121231R:A1503,0 15,  00001020, 0, 0
20100121121231S:A1503,0015,  00001020,01,00
20100121121239R:A1501,0 15,  00000192,0, 0
20100121121239R:A1510,0 15,  00000192, 1, 0, 1, 0
20100121121248R:A1510,0 15,  00000192, 9, 0, 1, 0
20100121121250R:U1500,0 15,  00001020, 0
20100121121250S:U1500,0 15,  00001020,00
20100121121300R:A1504,0 15,  00001020, 0, 0
20100121121300R:A1503,0 15,  00000192, 0, 0
20100121121300S:A1503,0015,  00000192,01,00
20100121121306R:U1500,0 15,  00000192, 0
20100121121306S:U1500,0 15,  00000192,00
20100121121339R:A1504,0 15,  00000192, 0, 0
20100121121434S:A1500,0015,  00001288,1, 0,00
20100121121530R:A1501,0 15,  00000098,0, 0
20100121121530R:A1510,0 15,  00000098, 1, 0, 0, 0
20100121121539R:A1510,0 15,  00000098, 9, 0, 0, 0
20100121121544R:A1503,0 15,  00000098, 0, 0
20100121121544S:A1503,0015,  00000098,01,00
20100121121550R:U1500,0 15,  00000098, 0
20100121121550S:U1500,0 15,  00000098,00
20100121121553R:A1504,0 15,  00000098, 0, 0
20100121121802S:A1500,0015,  00000077,1, 0,00
20100121121813S:A1500,0015,  00000082,1, 0,00
20100121121822R:A1501,0 15,  00001284,0, 0
20100121121822R:A1510,0 15,  00001284, 1, 0, 0, 0
20100121121824S:A1500,0015,  00000052,1, 0,00
20100121121831R:A1510,0 15,  00001284, 9, 0, 0, 0
20100121121835R:A1503,0 15,  00001284, 0, 0
20100121121836S:A1503,0015,  00001284,01,00
20100121121842S:A1500,0015,  00001103,1, 0,00
20100121121842R:U1500,0 15,  00001284, 0
20100121121842S:U1500,0 15,  00001284,00
20100121121844R:A1504,0 15,  00001284, 0, 0
20100121122235S:A1500,0015,  00001152,1, 0,00
20100121122247S:A1500,0015,  00001153,1, 0,00
20100121122501S:A1500,0015,  00000114,1, 0,00
20100121122513S:A1500,0015,  00001271,1, 0,00
20100121122713R:A1501,0 15,  00001288,0, 0
20100121122713R:A1510,0 15,  00001288, 1, 0, 0, 0
20100121122722R:A1510,0 15,  00001288, 9, 0, 0, 0
20100121122727R:A1503,0 15,  00001288, 0, 0
20100121122727S:A1503,0015,  00001288,01,00
20100121122733R:U1500,0 15,  00001288, 0
20100121122733S:U1500,0 15,  00001288,00
20100121122735R:A1504,0 15,  00001288, 0, 0
20100121122851S:A1500,0015,  00001289,1, 0,00
20100121122951R:A1501,0 15,  00000082,0, 0
20100121122952R:A1510,0 15,  00000082, 1, 0, 0, 0
20100121123001R:A1510,0 15,  00000082, 9, 0, 0, 0
20100121123005R:A1503,0 15,  00000082, 0, 0
20100121123006S:A1503,0015,  00000082,01,00
20100121123009R:A1501,0 15,  00001103,0, 0
20100121123009R:A1510,0 15,  00001103, 1, 0, 1, 0
20100121123018R:A1510,0 15,  00001103, 9, 0, 1, 0
20100121123020R:U1500,0 15,  00000082, 0
20100121123020S:U1500,0 15,  00000082,00
20100121123029R:A1504,0 15,  00000082, 0, 0
20100121123029R:A1503,0 15,  00001103, 0, 0
20100121123030S:A1503,0015,  00001103,01,00
20100121123035R:U1500,0 15,  00001103, 0
20100121123035S:U1500,0 15,  00001103,00
20100121123102R:A1504,0 15,  00001103, 0, 0
20100121123114R:A1501,0 15,  00000077,0, 0
20100121123114R:A1510,0 15,  00000077, 1, 0, 0, 0
20100121123123R:A1510,0 15,  00000077, 9, 0, 0, 0
20100121123128R:A1503,0 15,  00000077, 0, 0
20100121123128S:A1503,0015,  00000077,01,00
20100121123136R:A1501,0 15,  00000052,0, 0
20100121123136R:A1510,0 15,  00000052, 1, 0, 1, 0
20100121123145R:A1510,0 15,  00000052, 9, 0, 1, 0
20100121123147R:U1500,0 15,  00000077, 0
20100121123147S:U1500,0 15,  00000077,00
20100121123156R:A1504,0 15,  00000077, 0, 0
20100121123157R:A1503,0 15,  00000052, 0, 0
20100121123157S:A1503,0015,  00000052,01,00
